1008.4265,0.67412
1008.42667,0.67413
1008.43023,0.67442
1008.43284,0.67463
1008.45126,0.6761
1008.46465,0.67717
1008.48,0.6784
1008.48113,0.67849
1008.48194,0.67856
1008.48214,0.67857
1008.48429,0.67874
1008.48898,0.67912
1008.5,0.68
1008.50493,0.68039
1008.53271,0.68262
1008.54317,0.68345
1008.54951,0.68396
1008.54951,0.68396
1008.55263,0.68421
1008.57765,0.68621
1008.59375,0.6875
1008.60537,0.68843
1008.61842,0.68947
1008.62449,0.68996
1008.64055,0.69124
1008.6531,0.69225
1008.65945,0.69276
1008.69755,0.6958
1008.70848,0.69668
1008.72075,0.69766
1008.7285,0.69828
1008.7358,0.69886
1008.75,0.7
1008.77088,0.70167
1008.77232,0.70179
1008.84366,0.70749
1008.85634,0.70851
1008.85922,0.70874
1008.85922,0.70874
1008.86591,0.70927
1008.8694,0.70955
1008.87097,0.70968
1008.87097,0.70968
1008.87334,0.70987
1008.87469,0.70997
1008.875,0.71
1008.875,0.71
1008.87574,0.71006
1008.87597,0.71008
1008.87753,0.7102
1008.88158,0.71053
1008.88264,0.71061
1008.88325,0.71066
1008.88853,0.71108
1008.89058,0.71125
1008.92308,0.71385
1008.969,0.71752
1008.99554,0.71964
1008.99554,0.71964
1009.006,0.72048
1009.02414,0.72193
1009.02655,0.72212
1009.02778,0.72222
1009.03555,0.72284
1009.07012,0.72561
1009.07497,0.726
1009.07906,0.72632
1009.09576,0.72766
1009.11358,0.72909
1009.11358,0.72909
1009.15162,0.73213
1009.15761,0.73261
1009.16252,0.733
1009.16667,0.73333
1009.17699,0.73416
1009.18296,0.73464
1009.20509,0.73641
1009.21173,0.73694
1009.21474,0.73718
1009.24363,0.73949
1009.25608,0.74049
1009.26902,0.74152
1009.31464,0.74517
1009.33323,0.74666
1009.34363,0.74749
1009.34849,0.74788
1009.35754,0.7486
1009.36681,0.74934
1009.375,0.75
1009.375,0.75
1009.375,0.75
1009.38562,0.75085
1009.42356,0.75388
1009.42373,0.7539
1009.42531,0.75403
1009.42645,0.75412
1009.45,0.756
1009.46354,0.75708
1009.47049,0.75764
1009.49367,0.75949
1009.51,0.7608
1009.52476,0.76198
1009.53745,0.763
1009.54527,0.76362
1009.55711,0.76457
1009.56739,0.76539
1009.5926,0.76741
1009.59288,0.76743
1009.59843,0.76787
1009.61051,0.76884
1009.62093,0.76967
1009.62594,0.77008
1009.65106,0.77208
1009.65909,0.77273
1009.67128,0.7737
1009.67658,0.77413
1009.71737,0.77739
1009.72222,0.77778
1009.72656,0.77813
1009.72656,0.77813
1009.73819,0.77906
1009.75365,0.78029
1009.75899,0.78072
1009.76827,0.78146
1009.77437,0.78195
1009.79836,0.78387
1009.87789,0.79023
1009.91963,0.79357
1009.93166,0.79453
1009.93288,0.79463
1009.94156,0.79532
1009.95353,0.79628
1009.95565,0.79645
1009.95961,0.79677
1144.79461,11.13805
1144.79592,11.13815
1144.79944,11.13842
1144.80014,11.13847
1144.80018,11.13848
1144.80087,11.13853
1144.80236,11.13864
1144.80287,11.13868
1144.80629,11.13895
1146.71774,11.28598
1157.49719,12.11517
1159.65324,12.28102
1159.71657,12.28589
1154.56377,12.3651
1154.56389,12.36511
1158.40004,12.672
1158.52382,12.68191
1158.58572,12.68686
1159.14255,12.7314
1161.18456,12.89476
1164.4636,13.15709
1174.23943,13.93915
1174.67311,13.97385
1176.03404,14.08272
1176.03441,14.08275
1230.0,18.4
1241.25,19.3
1009.96822,0.79746
1009.97052,0.79764
1009.97512,0.79801
1009.98134,0.79851
1009.99016,0.79921
1009.99941,0.79995
1010.0,0.8
1010.0,0.8
1010.0,0.8
1010.00521,0.80042
1010.02527,0.80202
1010.05208,0.80417
1010.06285,0.80503
1010.06763,0.80541
1010.07361,0.80589
1010.08902,0.80712
1010.11332,0.80907
1010.11471,0.80918
1010.14151,0.81132
1010.18,0.8144
1010.18137,0.81451
1010.20668,0.81653
1010.25,0.82
1010.25889,0.82071
1010.26048,0.82084
1010.2621,0.82097
1010.29155,0.82332
1010.29412,0.82353
1010.29412,0.82353
1010.29412,0.82353
1010.31915,0.82553
1010.35156,0.82813
1010.36128,0.8289
1010.37986,0.83039
1010.38676,0.83094
1010.4044,0.83235
1010.41667,0.83333
1010.41667,0.83333
1010.41667,0.83333
1010.41667,0.83333
1010.41667,0.83333
1010.41667,0.83333
1010.46023,0.83682
1010.46023,0.83682
1010.46857,0.83749
1010.46857,0.83749
1010.48074,0.83846
1010.48088,0.83847
1010.54498,0.8436
1010.54965,0.84397
1010.55556,0.84444
1010.55816,0.84465
1010.55869,0.8447
1010.56298,0.84504
1010.5699,0.84559
1010.58362,0.84669
1010.6405,0.85124
1010.64815,0.85185
1010.65419,0.85233
1010.67678,0.85414
1010.67857,0.85429
1010.69959,0.85597
1010.73127,0.8585
1010.80918,0.86473
1010.81081,0.86486
1010.81749,0.8654
1010.82829,0.86626
1010.83448,0.86676
1010.83929,0.86714
1010.8828,0.87062
1010.90409,0.87233
1010.91626,0.8733
1010.95506,0.8764
1010.98358,0.87869
1010.99037,0.87923
1011.01604,0.88128
1011.03885,0.88311
1011.04819,0.88386
1011.05469,0.88438
1011.05966,0.88477
1011.1382,0.89106
1011.14458,0.89157
1011.1654,0.89323
1011.18236,0.89459
1011.2092,0.89674
1011.22359,0.89789
1011.22754,0.8982
1011.24077,0.89926
1011.27083,0.90167
1011.28136,0.90251
1011.31737,0.90539
1011.35096,0.90808
1011.35211,0.90817
1011.38706,0.91096
1011.42117,0.91369
1011.44889,0.91591
1011.46399,0.91712
1011.46525,0.91722
1011.47886,0.91831
1011.50662,0.92053
1011.5284,0.92227
1011.53101,0.92248
1011.55793,0.92463
1011.56702,0.92536
1011.56983,0.92559
1011.57,0.9256
1011.57552,0.92604
1011.60789,0.92863
1011.61026,0.92882
1011.62981,0.93038
1011.64722,0.93178
1011.65816,0.93265
1011.68714,0.93497
1011.68929,0.93514
1011.71834,0.93747
1011.73147,0.93852
1011.73706,0.93896
1011.76049,0.94084
1011.77078,0.94166
1011.77147,0.94172
1011.78862,0.94309
1011.80643,0.94451
1011.80728,0.94458
1011.80893,0.94471
1011.80905,0.94472
1011.80991,0.94479
1011.83506,0.9468
1011.84015,0.94721
1011.84211,0.94737
1011.84342,0.94747
1011.85818,0.94865
1011.86048,0.94884
1011.875,0.95
1011.875,0.95
1011.89747,0.9518
1011.91897,0.95352
1011.9403,0.95522
1011.95192,0.95615
1011.97187,0.95775
1012.01613,0.96129
1012.03863,0.96309
1012.04045,0.96324
1012.04058,0.96325
1012.04062,0.96325
1012.04065,0.96325
1012.0407,0.96326
1012.04072,0.96326
1012.04081,0.96326
1012.04085,0.96327
1012.04096,0.96328
1012.04115,0.96329
1012.04116,0.96329
1012.04127,0.9633
1012.04147,0.96332
1012.04632,0.96371
1012.04719,0.96378
1012.05474,0.96438
1012.055,0.9644
1012.055,0.9644
1012.05564,0.96445
1012.05564,0.96445
1012.05597,0.96448
1012.0591,0.96473
1012.06552,0.96524
1012.0823,0.96658
1012.08523,0.96682
1012.09677,0.96774
1012.125,0.97
1012.15228,0.97218
1012.15976,0.97278
1012.16947,0.97356
1012.17244,0.9738
1012.17585,0.97407
1012.19079,0.97526
1012.19438,0.97555
1012.20513,0.97641
1012.2096,0.97677
1012.21217,0.97697
1012.21224,0.97698
1012.21289,0.97703
1012.21384,0.97711
1012.21417,0.97713
1012.21422,0.97714
1012.21524,0.97722
1012.24585,0.97967
1012.24948,0.97996
1012.25608,0.98049
1012.258,0.98064
1012.28814,0.98305
1012.30469,0.98438
1012.30701,0.98456
1012.32769,0.98622
1012.32877,0.9863
1012.35127,0.9881
1012.35345,0.98828
1012.36559,0.98925
